date,Open,High,Low,Close,Volume,Dividends,Stock Splits,return,log_return,price,log_volume,RF,bond_ret,term_spread,credit_spread,T10YIE,sp500_pe,CDL2CROWS,CDL3BLACKCROWS,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,45783200,0.0,0.0,0.1519356972535466,0.1414437423595007,423.5610046386719,17.639427769565277,0.0,25.7604,2.35,2.39,1.91,20.08,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-13,427.2730102539063,457.0929870605469,401.12298583984375,420.7349853515625,58945000,0.0,0.0,-0.0066720478423649,-0.0066944054564416,420.7349853515625,17.892115363708363,0.0,25.7727,2.33,2.39,1.88,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,29589200,0.0,0.0,-0.0544689483532032,-0.056008549913856,397.8179931640625,17.202919987850045,0.0,25.785500000000003,2.3,2.39,1.89,20.08,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,41518800,0.0,0.0,-0.0012220186486088,-0.0012227659222478,387.4079895019531,17.54165689467014,0.0,25.7417,2.31,2.39,1.86,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0
2014-11-18,387.7850036621094,392.4020080566406,371.1170043945313,375.197998046875,32222500,0.0,0.0,-0.0315171390006053,-0.0320244927300857,375.197998046875,17.28817552426107,0.0,25.7471,2.3,2.39,1.84,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-19,373.89599609375,386.4809875488281,373.89599609375,380.5549926757813,18931800,0.0,0.0,0.01427778041672,0.0141768128370029,380.5549926757813,16.75635360582824,0.0,25.6948,2.35,2.39,1.83,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-20,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,25233200,0.0,0.0,-0.0596891297580294,-0.0615447453682126,357.8399963378906,17.043671145709755,0.0,25.7193,2.32,2.39,1.85,20.08,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-21,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,29850100,0.0,0.0,-0.0195394714567598,-0.0197328906137337,350.8479919433594,17.211698747881027,0.0,25.7843,2.3000000000000003,2.39,1.86,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-24,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,30930100,0.0,0.0,0.0253772801028706,0.0250606230153696,376.9010009765625,17.247240377763042,0.0,25.8052,2.28,2.39,1.86,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2014-11-25,376.885986328125,394.7009887695313,374.7839965820313,375.3479919433594,25442200,0.0,0.0,-0.0041204693783758,-0.0041289819041063,375.3479919433594,17.051919770684613,0.0,25.8911,2.25,2.39,1.85,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,18601700,0.0,0.0,-0.0185907397293998,-0.0187657195948162,368.3699951171875,16.738763532356362,0.0,25.9358,2.22,2.39,1.82,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,22946500,0.0,0.0,0.0183325054586482,0.0181664909848876,376.4469909667969,16.948675977394068,0.0,25.9833,2.16,2.39,1.79,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,11763000,0.0,0.0,0.0031689130085912,0.0031639025860348,379.2449951171875,16.28046956994258,0.0,25.921,2.1900000000000004,2.53,1.79,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,-100,100,0,0,0,0,0,0,0,0,0
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.3150024414063,12364100,0.0,0.0,0.0054582324114234,0.0054433902443984,381.3150024414063,16.33030767019885,0.0,25.8138,2.25,2.53,1.77,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2014-12-03,381.7219848632813,383.0260009765625,374.3460083007813,375.010009765625,13340100,0.0,0.0,-0.0165348665418694,-0.016673093272921,375.010009765625,16.40628509467553,0.0,25.8073,2.28,2.53,1.79,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,14529600,0.0,0.0,-0.0144156308327707,-0.0145205455339677,369.60400390625,16.4916985059177,0.0,25.852,2.23,2.53,1.77,21.42,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,15181800,0.0,0.0,0.0196155883685691,0.0194256821128081,376.85400390625,16.53560789997715,0.0,25.7859,2.29,2.53,1.75,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-08,374.9649963378906,376.0289916992188,361.885986328125,361.9089965820313,18898700,0.0,0.0,-0.0351537732994562,-0.0357865409101867,361.9089965820313,16.754603694595424,0.0,25.8468,2.23,2.53,1.71,21.42,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-09,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,32915500,0.0,0.0,-0.0267746934531092,-0.0271396649717955,352.218994140625,17.3094542294113,0.0,25.862800000000004,2.18,2.53,1.73,21.42,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,16427700,0.0,0.0,-0.0166203526886251,-0.0167600204647822,346.364990234375,16.614479492387094,0.0,25.9112,2.1500000000000004,2.53,1.71,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-11,344.3399963378906,361.3569946289063,338.76300048828125,350.5060119628906,32431300,0.0,0.0,0.0119556590454292,0.0118847547328603,350.5060119628906,17.294634563819873,0.0,25.8837,2.16,2.53,1.7,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,16989800,0.0,0.0,0.005808688453609,0.0057918830695892,352.5419921875,16.64812372194846,0.0,25.958,2.08,2.53,1.64,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,17264200,0.0,0.0,-0.0178794521256518,-0.0180412206522382,345.3450012207031,16.66414555121369,0.0,25.901300000000003,2.08,2.53,1.62,21.42,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,100
2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,30864900,0.0,0.0,-0.0529412310510579,-0.0543941296973523,327.06201171875,17.245130173889123,0.0,25.9092,2.04,2.53,1.65,21.42,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,37567900,0.0,0.0,-0.0222771538152616,-0.0225290374685518,319.7760009765625,17.4416605203265,0.0,25.8167,2.1100000000000003,2.53,1.65,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,39173000,0.0,0.0,-0.0262058592803113,-0.0265553521753509,311.39599609375,17.483498291935657,0.0,25.7951,2.18,2.53,1.65,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,23823100,0.0,0.0,0.0207035127222892,0.0204921079049728,317.8429870605469,16.986166256160793,0.0,25.8562,2.13,2.53,1.68,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-22,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,22315100,0.0,0.0,0.0344187023339681,0.0338396286813281,331.885986328125,16.920774137326077,0.0,25.9079,2.12,2.53,1.7,21.42,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-23,332.0169982910156,336.2869873046875,329.6019897460937,334.5719909667969,16574200,0.0,0.0,0.0080931547257807,0.0080605807816969,334.5719909667969,16.623357827411354,0.0,25.777600000000003,2.23,2.53,1.7,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-24,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,15092300,0.0,0.0,-0.0359802814036525,-0.0366435296053273,322.53399658203125,16.529695237949873,0.0,25.7918,2.26,2.53,1.68,21.42,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2014-12-26,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,16410500,0.0,0.0,0.0279491917062379,0.0275657414012726,327.92401123046875,16.613431931828178,0.0,25.8151,2.24,2.53,1.67,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0
2014-12-29,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,12302500,0.0,0.0,-0.0144023907755128,-0.0145071119114983,312.6700134277344,16.32531305172227,0.0,25.8927,2.1900000000000004,2.53,1.65,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-30,312.718994140625,314.8089904785156,309.3729858398437,310.73699951171875,12528300,0.0,0.0,-0.0061822811046841,-0.0062014705350289,310.73699951171875,16.343500643286166,0.0,25.9266,2.1700000000000004,2.53,1.64,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-31,310.9140014648437,320.1929931640625,310.21099853515625,320.1929931640625,13942900,0.0,0.0,0.0304308584661709,0.0299770239651035,320.1929931640625,16.450480976093775,0.0,25.952800000000003,2.13,2.53,1.68,21.42,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,7860650,0.0,0.0,0.0024917184690256,0.0024886192856885,315.0320129394531,15.87737985818718,0.0,26.0326,2.1,2.53,1.71,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800,0.0,0.0,0.0389068355353301,0.0381690406620096,274.4739990234375,17.598854379738817,0.0,26.1293,2.01,2.53,1.64,21.42,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,0.0,0.0,0.0426816251432626,0.0417958802770686,286.1889953613281,16.961630726656416,0.0,26.2287,1.94,2.53,1.56,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,0.0,0.0,0.0284707322293051,0.0280729729527459,294.3370056152344,17.0290441384218,0.0,26.2477,1.93,2.53,1.57,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500,0.0,0.0,-0.0373313799562149,-0.0380460385082329,283.3489990234375,16.81036744848231,0.0,26.17,2.0,2.53,1.62,21.42,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600,0.0,0.0,0.0249127066015564,0.0246074446725228,290.4079895019531,16.745028239892296,0.0,26.2394,1.96,2.53,1.62,21.42,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300,0.0,0.0,0.0080403007554037,0.0080081497581002,267.7959899902344,16.753629608385896,0.0,26.3293,1.89,2.53,1.57,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164065,72843904,0.0,0.0,-0.1565930750498653,-0.1703057269491353,225.86099243164065,18.103829408312183,0.0,26.3418,1.88,2.53,1.54,21.42,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,97638704,0.0,0.0,-0.2114486219656687,-0.2375577154953052,178.10299682617188,18.396784530152274,0.0,26.3798,1.82,2.53,1.57,21.42,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,81773504,0.0,0.0,0.1782170871915886,0.164002352794029,209.843994140625,18.21946383712172,0.0,26.4583,1.74,2.53,1.58,21.42,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,38421000,0.0,0.0,-0.0083252038053752,-0.0083600518607996,208.0970001220703,17.46411474307632,0.0,,1.8,2.53,1.6,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0
2015-01-20,212.9069976806641,215.24099731445312,205.1529998779297,211.31500244140625,24051100,0.0,0.0,-0.0165036470794602,-0.0166413494257456,211.31500244140625,16.99569129151583,0.0,26.4177,1.79,2.53,1.59,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,0,0,100,0,0,0,0,0,0
2015-01-21,211.3780059814453,227.7879943847656,211.2120056152344,226.89700317382807,29924600,0.0,0.0,0.0737382606648691,0.0711462612319931,226.89700317382807,17.214191442568765,0.0,26.3522,1.84,2.53,1.61,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-22,227.32200622558597,237.0189971923828,226.4340057373047,233.406005859375,33544600,0.0,0.0,0.0286870368250755,0.0282832675639044,233.406005859375,17.328386454627214,0.0,26.3165,1.87,2.53,1.61,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-23,233.5169982910156,234.84500122070312,225.1959991455078,232.8789978027344,24621700,0.0,0.0,-0.0022579027249116,-0.0022604556308019,232.8789978027344,17.01913872588998,0.0,26.4508,1.79,2.53,1.6,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,-100,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,0,0,100,0,0,0,0,0,0
2015-01-26,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000,0.0,0.0,0.0778619941960574,0.0749794440652249,273.4729919433594,18.486412303136945,0.0,26.4492,1.8,2.53,1.61,21.42,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-27,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,44399000,0.0,0.0,-0.0365593171332783,-0.0372443572504559,263.4750061035156,17.608727504626295,0.0,26.4548,1.81,2.53,1.66,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-28,263.3510131835937,266.5350036621094,227.04600524902344,233.9149932861328,44352200,0.0,0.0,-0.1121928537151987,-0.1190007371836443,233.9149932861328,17.607672870901055,0.0,26.613000000000003,1.71,2.53,1.61,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-29,233.34800720214844,238.70599365234372,220.7120056152344,233.51300048828125,32213400,0.0,0.0,-0.0017185422456431,-0.0017200206333921,233.51300048828125,17.287893073016953,0.0,26.5599,1.74,2.53,1.62,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0
2015-01-30,232.77200317382807,242.8509979248047,225.8390045166016,226.4250030517578,26605200,0.0,0.0,-0.0303537594125478,-0.0308239744293892,226.4250030517578,17.096617243368303,0.0,26.6636,1.66,2.53,1.65,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-02,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100,0.0,0.0,0.0495964426366486,0.0484057499457022,238.22900390625,17.236905913599415,0.0,26.6752,1.66,2.53,1.65,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-03,237.45399475097656,245.95700073242188,224.4830017089844,227.26800537109372,40783700,0.0,0.0,-0.0460103444812695,-0.0471024508644101,227.26800537109372,17.523793049745166,0.0,26.5178,1.77,2.53,1.7,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-04,227.5110015869141,230.05799865722656,221.11300659179688,226.85299682617188,26594300,0.0,0.0,-0.001826075536872,-0.0018277448453036,226.85299682617188,17.096207465075178,0.0,26.515,1.8,2.53,1.71,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0
